title,artist_name,track_mbid,date,length,genre_dortmund,genre_rosamerica,genre_tzanetakis,sad,happy,party,relaxed,acoustic,danceable,tonal,bright,instrumental,decada,longitud_titulo,pca_1,pca_2,pca_3,pca_4,pca_5,cluster,anomaly
All and Everyone,P J Harvey,0d9921a7-4f5c-4a1a-9704-fb03b502ceaf,2011,5.699483235683333,Electronic,Rhythmic,Jazz,0.439708024263,0.185470178723,0.104994930327,0.410938501358,0.425380825996,0.127121254802,0.485473275185,0.0858725383878,0.443179547787,2010,16,0.1097163451510301,-1.4775558837242664,0.17802044090712218,-0.2067115203843708,-0.06762001822832953,1,1
Blues On The River,Joe Strummer,1c0dfa1e-4ef8-4102-bd0d-aa3ad6f6d48e,2018,4.655456034349999,Electronic,Pop,Jazz,0.645126342773,0.61659526825,0.0766227245331,0.852860093117,0.0374964661896,0.0217169560492,0.453828275204,0.989741563797,0.5,2010,18,0.872503037262799,-0.3070285012977734,1.2646958712827723,0.49529502583736007,-0.408772447031132,1,1
2/2,,1bbb487c-a552-473b-b226-c3be70105d8b,1978,10.1816599528,Electronic,Classic,Jazz,0.384628415108,0.267397940159,0.00233655166812,0.961509108543,0.971363782883,9.19669037103e-06,0.961330294609,0.0390432924032,1.0,1970,3,2.259618701935457,-0.9265703234911948,-2.851264042738467,0.9368182695091168,-2.181273304628968,1,1
Yei Baa Gbe Wolo,Hugh Masekela,0ccdc3fe-cfcd-4cc0-8d6f-116dc103ad81,1973,5.596299235033333,Electronic,Jazz,Jazz,0.445669025183,0.261750251055,0.246592059731,0.741662144661,0.5,0.262600839138,0.144130796194,0.999993622303,0.999993801117,1970,16,1.1620789882275344,0.32267465308860815,-2.5485755169122664,0.5308464265584495,-0.8678281969844155,1,1
Afterglow,Ed Sheeran,1befc013-54b6-4e5a-a64c-c6b4c58d7e25,2021,3.09319992065,Folkcountry,Rhythmic,Jazz,0.815757811069,0.0769198685884,0.0521393232048,0.858426511288,0.969449341297,0.0470695979893,0.871808409691,0.790717422962,0.130875691772,2020,9,2.458948567846239,-0.8605141534651198,2.2964813164502265,-0.9590489640710206,-0.39040919129384705,1,1
15 - The Poor Wayfaring Stranger - Estil C. Ball,The Poor Wayfaring Stranger - Estil C. Ball,0d4170b6-9803-4cc3-a55f-95b48c76727b,1993,3.3110204060833337,Electronic,Classic,Jazz,0.919823944569,0.510846376419,0.00791965611279,0.960527837276,0.977048635483,0.00825286190957,0.832933187485,0.926746070385,0.140173211694,1990,48,3.473643629314094,0.8179483195592978,0.49295797250070966,0.7990504320857538,1.806979900831472,1,1
Run It Up (feat. Offset & Moneybagg Yo),"Lil Tjay, Offset, Moneybagg Yo",0f4994d8-d483-456c-970c-fd1a9dae0db1,2021,3.8682993571,Electronic,Rhythmic,Jazz,0.645041584969,0.553542435169,0.487638622522,0.395990103483,0.505240917206,0.961936056614,0.248771548271,0.889508485794,0.169516280293,2020,39,-0.6438821884659556,-0.2691977376258189,1.8517453860470332,0.8144332720416007,1.3571932315950215,0,1
Big Ben (Blues),Chuck Berry,1a850456-bb7a-4e04-9c06-a1bacd39e17d,2009,2.4657778422,Alternative,Rock,Jazz,0.280054807663,0.858717143536,0.635158658028,0.191256597638,0.280850678682,0.764281213284,0.579781115055,0.769460678101,0.124281592667,2000,15,-1.6131606296088215,1.7377657675635463,1.1291016671246958,-0.12231480278811646,0.07716634673218999,0,1
Wednesday After Next,Chris Webby,0f814df2-8666-4d63-9ec9-c49771ab6551,2019,4.237688954666667,Electronic,Hip-Hop,Jazz,0.427084505558,0.177125900984,0.740515530109,0.67314773798,0.0638725981116,0.985382676125,0.0273555461317,0.197234705091,0.0434007644653,2010,20,-2.024410564844725,-1.4743306141061558,0.39733524697785993,-0.91068952219161,0.8630630180252218,0,1
The Eternal Sphynx,Sun Ra,1af61292-fc50-4aa5-ba6b-2d94e86ada45,2000,4.837877400716667,Electronic,Jazz,Jazz,0.522923707962,0.279225766659,0.106506071985,0.908800125122,0.853276610374,0.139774471521,0.957663953304,0.786305904388,0.5,2000,18,2.0732667917260463,-0.13429987260024673,0.4420164319466799,0.43844857137202214,-0.5892571755717959,1,1
Joe,PJ Harvey,0bf3d0b7-c05b-49cb-b54f-da0972f92617,1992,2.5974421183333334,Electronic,Rock,Jazz,0.0258001834154,0.399831026793,0.00975047145039,0.80882281065,2.05192041136e-08,0.999930024147,0.0110515011474,0.177942290902,0.755631387234,1990,3,-1.3060990060926143,-0.7976378843069462,-1.4202898815302079,-1.228631077641798,-0.8957123178875848,0,1
Shakedown,Bob Seger & The Silver Bullet Band,0f1751b9-7638-48f7-a50b-b8003d559587,1987,4.05289789835,Electronic,Pop,Jazz,0.0642024874687,0.241826027632,0.199621915817,0.787903726101,0.0105432793498,0.999307334423,0.974838137627,0.0873234421015,0.510695815086,1980,9,-0.8763998661286891,0.06466907375118464,-1.4141870871272149,-0.2754385604015821,-1.0240736472415666,0,1
November Rain (acoustic version / 1986 Sound City session),Guns N' Roses,0ec637b4-ce20-47b3-a91d-0e9380ea079f,2018,5.0097778320333335,Electronic,Rhythmic,Hip-Hop,0.618643462658,0.22081848979,0.00302581768483,0.812911331654,0.678236544132,0.0240546297282,0.912521123886,0.821576237679,0.0259389989078,2010,58,2.1024887151447,-0.5757032190096699,1.5745871602870838,1.6780671209987659,2.17546272154926,1,1
El Poeta Enamorado,Ciencias Naturales,0d145118-af3f-433c-9131-09b995dce588,1995,4.140408070883334,Electronic,Pop,Jazz,0.571967244148,0.588834106922,0.455619603395,0.446962118149,0.442305058241,0.680548787117,0.990381777287,0.999999701977,0.146730020642,1990,18,0.2852617746207101,1.7943604233749668,0.5207183603370715,0.5289446547145875,-0.35295112467915973,1,1
A Nation Rejects,The Art Of Noise,0cd2543f-ea28-47c0-bf47-176152a0c24b,1990,4.762122599283333,Electronic,Jazz,Jazz,0.356062203646,0.00874403957278,0.246648102999,0.62189745903,0.48179090023,0.217148467898,0.387649267912,0.526381611824,0.999992072582,1990,16,0.6225390380304536,-0.9337798556934511,-1.44706304195493,0.14370274969758637,-0.6760562779493312,1,1
As If,Jessy Lanza,1bdc83be-636c-4703-9d66-0b4e9e28ecef,2013,4.258124033616666,Electronic,Rhythmic,Rock,0.41222718358,0.40928503871,0.470740139484,0.972613692284,0.120037399232,0.905134737492,0.138622626662,0.0875248610973,0.96546036005,2010,5,-1.1207872023229575,-2.0659896822519106,-0.20326510551893548,-0.5781910194920764,-1.0319399779065495,0,1
Papagenu (He's My Sassafrass),Tenacious D,0f1dd9d3-8156-47f5-be73-f0064c4b2192,2006,2.4026667277,Electronic,Pop,Jazz,0.223672345281,0.31084382534,0.334315776825,0.194738999009,0.341519087553,0.920711755753,0.823518812656,0.985341131687,0.671397805214,2000,29,-0.7651141905362191,0.7530705329192497,0.7054169710442144,1.0570704227076322,-0.08232669231042526,0,1
The Only Way Is Up,Yazz,0bfd0060-9d61-4d4b-b67d-849273699c2a,1999,4.011972808833333,Electronic,Dance,Jazz,0.430886209011,0.517554700375,0.811071634293,0.516808211803,0.124134354293,0.981901288033,0.264106154442,0.715323925018,0.00902229547501,1990,18,-1.6308204234308825,0.9010051953202564,-0.1996403328298508,-0.35075542189421466,0.41198268481410444,0,1
Ansel,Modest Mouse,0c731224-399a-47b4-93db-425ab5804e86,2015,2.941555531816667,Electronic,Pop,Jazz,0.114096045494,0.519862055779,0.731834769249,0.272622019053,0.065762206912,0.307958096266,0.269067436457,0.758956253529,0.0108376061544,2010,5,-2.1324534176495304,0.7390505710408432,1.159768747436515,-0.9592378778257159,-0.1212275855666435,0,1
Weepy Little Fingers,Secret Mountains,0e3bf2c1-2ef1-4361-8f2e-6dd7e2affce7,2013,6.514938863116667,Electronic,Pop,Jazz,0.381466954947,0.352237164974,0.0835784450173,0.771196782589,0.5,0.629611492157,0.373304128647,0.77871119976,0.999985396862,2010,20,0.33817118925142026,-1.526880343448519,0.21766943392508994,1.322130100029956,-1.0192286227763654,1,1
And Never Look Back,Matthew Ryan,0efcb057-3d1b-42d6-9649-cd8d798c5012,2007,4.737555440266666,Electronic,Pop,Jazz,0.538893461227,0.697144925594,0.171758651733,0.927880942822,0.354561775923,0.876853942871,0.96461391449,0.981608271599,0.303143590689,2000,19,0.6407968415649433,0.7024681343975084,1.0974376996047364,0.9156644084611614,-0.717447412975055,1,1
Who Scared You [B-Side],The Doors,0acaaf55-2b7b-4f32-854a-49f22464c01c,2008,3.917496490483333,Electronic,Pop,Jazz,0.609622061253,0.332872480154,0.127282738686,0.771981656551,0.247333616018,0.812989234924,0.266622781754,0.349120080471,0.061849668622,2000,23,0.005208892899471157,-0.7825718398204651,0.23210079320522706,-0.6647742108668901,0.7364589050141919,0,1
Little Queen,Heart,1bff3e5b-3e69-42ab-97fd-ae851fffd97c,2002,5.217523701983334,Electronic,Pop,Jazz,0.205939859152,0.289217799902,0.5719653368,0.0863194465637,0.100859627128,0.870594441891,0.303390145302,0.913375794888,0.896977365017,2000,12,-1.9321754886446418,0.0191536590671007,-0.3951170723529627,0.8681151316095459,-1.182876599676196,0,1
The Race For Space,Public Service Broadcasting,0cdc5821-4298-4ddc-b80d-85d9d5ada47f,2015,2.6819048563666663,Folkcountry,Classic,Classic,0.795923471451,0.0798623263836,0.0394670851529,0.95788359642,0.822689950466,0.0148028470576,0.223292559385,0.516152024269,0.0124977547675,2010,18,2.0750944146698402,-1.332999602770239,1.1050856843638248,-1.6196334784537918,0.8963445005548112,1,1
White America,Eminem,1bd2e326-3159-4fdd-a6d8-921d303d0bed,2002,5.409959411616667,Electronic,Pop,Jazz,0.223511010408,0.274814248085,0.775989830494,0.0870415121317,0.00409941375256,0.999680757523,1.16642204375e-05,0.341418772936,0.388538628817,2000,13,-2.938617286799134,-0.4497378401545986,-0.7550161662539362,-0.23296238206454756,-0.08253114241083284,0,1
New Era,The Hacker,0c6f5f7e-b6a7-448d-a32c-4f1d395287a0,1999,8.087510172533333,Electronic,Dance,Jazz,0.313002765179,0.255512297153,0.973362326622,0.5,9.50016692514e-06,0.999655306339,6.67800486553e-06,0.00802899338305,0.882928729057,1990,7,-2.6515514857830014,-1.576124078005386,-2.1342716688897343,0.24796513451067773,-1.0277749741167466,0,1
The Devil,Tears for Fears,1b4def3c-864b-4dd8-921f-49d21e2fba36,2004,3.5043266296333333,Electronic,Classic,Jazz,0.521461427212,0.33331283927,0.121499344707,0.199942842126,0.283244788647,0.143928259611,0.546351134777,0.374446004629,0.647088289261,2000,9,0.14237514073012805,-0.18717452608852,0.07200222520975771,-0.48929897509434744,-0.584754866163912,1,1
Second Chances,Hollywood Undead,1ab9a2a8-c3c7-41bd-a155-7d5498f32b2f,2020,4.219210815433334,Electronic,Rock,Jazz,0.0778430700302,0.461251884699,0.915908813477,0.121682494879,6.7624168878e-06,0.995697021484,0.73203420639,0.458908319473,0.367831617594,2020,14,-3.205614215849948,0.018741012455881667,1.4024258209069047,0.44930805899508874,-0.4483990344967669,0,1
Suit Your Style,Hunters & Collectors,1bee9ae3-33ea-4739-85bf-3d7d3be1d5a7,1998,4.22922439575,Electronic,Pop,Jazz,0.137321427464,0.966559529305,0.629992961884,0.782598555088,0.0288283117115,0.612149059772,0.540311694145,0.256983667612,0.351823836565,1990,15,-1.5141565170290303,0.8745567629594482,-0.4448945985462126,0.02870153767444561,-0.10591479189128951,0,1
Soothe My Soul,Depeche Mode,0a124119-355c-4e81-86df-d6e2a83ce382,2013,5.386449178066667,Electronic,Pop,Jazz,0.320068478584,0.345038712025,0.00037657879875,0.808819293976,0.0283250510693,0.103802315891,2.40863687395e-06,0.23099771142,0.242560759187,2010,14,-0.324164993520001,-1.6530261711376073,0.07534142959759295,-0.7475046228113665,0.18373070025412278,0,1
Listen to Me Baby,Smokey Joe,1accb941-522a-4adb-b200-66fd6246d71b,2007,2.523428599033333,Electronic,Classic,Hip-Hop,0.109260201454,0.999949753284,0.642791569233,0.55496686697,0.156984969974,0.0401335954666,0.856473565102,0.995931625366,0.0806975737214,2000,17,-0.802206668027737,2.322834817827329,1.3782840642476069,0.26610407162855015,0.05218875909393624,0,1
Crawlback,Frank Frost,0e22510b-a41f-4057-9621-f1b409c742ad,2003,2.000108846033333,Blues,Jazz,Jazz,0.508967220783,0.614700317383,0.941358923912,0.884038507938,0.087970495224,0.0604197718203,0.00759250996634,0.984321892262,0.63432765007,2000,9,-0.5247859707268022,0.45594378063150454,0.1441771666932875,-0.8243412865076071,-0.17380773022897067,0,1
French kiss (Original Mix),Lil Louis,0fe200df-da4c-4184-8d60-7e94024effbc,2006,4.149551137283334,Electronic,Dance,Jazz,0.269674688578,0.0628313869238,0.926379740238,0.425490111113,0.0371504090726,0.994575917721,0.0720163583755,0.999995589256,0.706478595734,2000,26,-2.1217994702941745,-0.46122836029936853,-0.37869759452425755,0.6565594952381528,0.11181324941399556,0,1
Sorry,Joel Corry,0dd5e90b-b264-4843-9ea7-1839e0e397a9,2019,3.144707489016666,Electronic,Dance,Jazz,0.264884024858,0.209267914295,0.919797956944,0.0898697599769,1.56685418915e-05,0.998218655586,0.357808798552,0.072906114161,0.49215683341,2010,5,-3.118635564321283,-0.8043840616444118,0.4368402815303062,-0.947052494969236,-0.422127385514844,0,1
The Point of No Return,Immortal Technique,00f5babb-6887-43c7-b190-d2dd7189aff2,2003,4.030444335933334,Electronic,Hip-Hop,Jazz,0.358360290527,0.133937105536,0.492389172316,0.773563981056,0.352262198925,0.994057536125,0.267054885626,0.989492475986,0.00543063646182,2000,22,-0.649634737344751,-0.06699101670574997,0.29041014637403756,-0.22316526758355035,0.3824451270722842,0,1
Judgement Day,Snooky Pryor,0e076526-1107-4fbf-b5e4-ce8b5d0baf24,2020,2.8041964213,Blues,Classic,Jazz,0.361703634262,0.806787848473,1.57784197654e-05,0.808817088604,0.0955903604627,0.999999880791,0.326747626066,0.858813345432,0.27558645606,2020,13,-0.7107773582136683,-0.143004360196695,1.955590533754405,-0.1588502752379159,-0.4463369294573997,0,1
The Mummys Shroud,The Scientists,0b55e40d-c6f2-4b40-943a-fa638c3691b8,2007,4.416870625816667,Electronic,Hip-Hop,Pop,0.24877974391,0.165597110987,0.567887127399,0.441731125116,0.108272127807,0.850473284721,0.0812072232366,0.603885054588,0.841933250427,2000,17,-1.6594075410045734,-0.9945194941477689,-0.5929210498432047,0.201796527905602,-0.418729849774363,0,1
Can't You See,Hank Williams Jr,0f250c91-a060-45e2-863f-b215332d7fec,1975,4.698558044433333,Electronic,Rock,Jazz,0.248221114278,0.961992025375,0.652129411697,0.116715982556,0.0775194242597,0.0954825133085,0.861402511597,0.988844573498,0.037533596158,1970,13,-0.7750578388573856,3.6756196004405535,-0.9395217555280997,0.5019253568708576,-0.3314017213328064,0,1
Nottamun Town,Bert Jansch,0b3a0392-9ab0-48b3-95e4-fe1987e055b5,1966,4.562285868333333,Folkcountry,Classic,Jazz,0.842949211597,0.558946728706,0.0437305346131,0.55975228548,0.992189705372,0.0449382774532,0.989537775517,0.995916128159,0.0210037268698,1960,13,3.138029519247794,2.7776708086752264,-1.2931354592233977,-0.2409423604289579,-0.33725613999058235,1,1
See Right Through,Tensnake feat. Fiora,0f20a87e-4ac3-4fcd-bf0c-e699e2b17e72,2013,4.46737416585,Electronic,Pop,Jazz,0.424864292145,0.107261113822,0.344481289387,0.9707878232,0.0475937612355,0.996306419373,0.0563505478203,0.775579929352,0.0807764753699,2010,17,-0.8839798855215912,-1.2820147265950221,0.5431076622159102,-0.5745134071839166,0.13210587579799074,0,1
Never Keeping Secrets,Babyface,0f5d42f0-b05c-46ed-aeec-cfac3d1fc929,1993,4.882720947266667,Electronic,Rhythmic,Jazz,0.5,0.628697097301,0.284248024225,0.336764335632,0.278479337692,0.973969399929,0.774749338627,0.915802657604,0.0074359588325,1990,21,-0.38727566882288994,1.6309700646391303,0.240415870011687,0.6203138927467358,-0.10042708923697168,0,1
Karn Evil 9 1st Impression #2,"Emerson, Lake & Palmer",001e4d0a-ce3f-4007-ab87-b2736e90600e,2008,4.808272298183334,Electronic,Rock,Jazz,0.265152424574,0.48181399703,0.571677386761,0.0352637507021,0.0560268908739,0.348395258188,0.172195956111,0.52472859621,0.910524010658,2000,29,-1.6779889097139178,-0.26634838162614766,-0.439621370116663,1.0682217232398747,0.3074007740368384,0,1
When My Dream Boat Comes Home,Warren Barker,00f89612-0934-4ee0-88e7-1418dce1e909,2007,2.0819591522166667,Folkcountry,Rhythmic,Jazz,0.687427163124,0.783205032349,0.0805722922087,0.913485765457,0.989434659481,0.326019287109,0.960679650307,0.994125008583,0.00569224730134,2000,29,2.3648186939603977,1.374060732190379,1.81562933796565,0.12931918755053376,0.7428815897538183,1,1
I'm Coming Home,Marv Johnson,1b773883-4c5a-4f5b-8e35-e7a403e3db69,2007,2.6405441284166664,Electronic,Rhythmic,Jazz,0.383344948292,0.948804140091,0.253886640072,0.184161961079,0.846536159515,0.0583172291517,0.877578437328,0.999999463558,0.00716334115714,2000,15,0.6678379771623614,2.3903407208586938,1.7387327041336387,0.011636690976425668,0.02892021773966637,1,1
Blackout,David Bowie,0c3d0cd1-bb56-4449-b1a1-ac5c4695801f,1991,3.843047587083333,Electronic,Rock,Jazz,0.25734218955,0.850863993168,0.879133939743,0.165872097015,0.0159176178277,0.434172838926,0.272397041321,0.884699761868,0.0284207109362,1990,8,-2.0595327197117324,2.2707154834494188,-0.17260686522922122,-0.4010773483525831,-0.10067286659732591,0,1
It's Never Too Late To Start Over,The Stanley Brothers,1bcc2ba3-87d8-46e2-beaa-6574e8949598,1949,2.53953730265,Folkcountry,Classic,Jazz,0.863520979881,0.722172856331,0.0693754255772,0.966449856758,0.955108106136,0.0442702770233,0.926893115044,0.733801066875,0.01864304021,1940,33,3.816173562779926,3.2951907620362433,-2.58069954612298,-0.3304416437651301,1.2643770133501806,1,1
COMATOSE,Ill Peach,0f6d2d42-94b9-48d8-9663-3d324205bc2d,2022,3.47239990235,Electronic,Dance,Jazz,0.204838111997,0.531059741974,0.677648723125,0.1709985286,0.00612668227404,0.999998271465,0.55199688673,0.531961262226,0.114093638957,2020,8,-2.7587875184878192,0.1697054743188684,1.7571512748329805,-0.3475037886374663,-0.4108084300473288,0,1
Cussi Cussi,Kate Bush,1ba70e0d-89de-4dd5-a877-f8bbccb6c594,1973,2.5647890726666662,Folkcountry,Classic,Classic,0.803642630577,0.464704662561,0.0017751151463,0.996932685375,0.977587640285,0.00366691825911,0.975919604301,0.331956475973,0.987035810947,1970,11,3.4514618833189687,0.6255198640829441,-1.6432963722046845,-0.5458144638161863,-0.8445506349701162,1,1
Steam train,Ed Kuepper,0ef56d95-b61b-46d7-bbb6-7855a5063064,1995,7.672163391116666,Electronic,Rhythmic,Jazz,0.361979693174,1.58819802891e-05,0.557768762112,0.849181711674,0.641070961952,0.240284949541,0.0783903300762,0.608128964901,0.0626901611686,1990,11,0.1387920807513848,-0.8908475603417012,-1.2469344792023493,-0.491983354540271,-0.12562371266581793,1,1
Freestyler (Album Version),Bomfunk MC's,0d8df525-cc5a-4ee4-a303-e4df9ca0a685,1999,5.097796122233333,Electronic,Hip-Hop,Jazz,0.258764564991,0.172678992152,0.908143043518,0.183069646358,0.0179274007678,0.996935665607,0.578655123711,0.262286037207,0.529621064663,1990,26,-2.3781929500927985,-0.08720434690288924,-0.998711418642873,0.6311704002968437,0.257622261985926,0,1
Zi?Zi?s Journey,Lindsey Stirling,0ac85c03-8377-4068-820d-5b4de6803d56,2013,3.2840270996166665,Electronic,Dance,Jazz,0.168723136187,0.379947602749,0.432215422392,0.692435145378,0.00500190351158,0.999998152256,0.573606133461,0.360786110163,0.917312443256,2010,15,-1.5833395796593779,-1.0385004089858747,0.3505957221313017,0.2980436500534964,-0.8203446615897938,0,1
Cold Irons Bound [Live],Bob Dylan,0af8be10-e000-4dfa-9a0e-3626827f34e0,2008,5.769578043616666,Electronic,Rock,Jazz,0.330400437117,0.25176897645,0.430677175522,0.265725255013,0.0196678079665,0.701797962189,0.0117244683206,0.341717123985,0.0106374686584,2000,23,-1.839828915721405,-0.6649407146042273,-0.32912211685963727,-0.24607950123739858,0.818014200807541,0,1
Toxic,"Britney Spears, Avant, Bloodshy",0c771a6a-8904-479b-b864-9176047dad59,2003,3.314068094883333,Electronic,Hip-Hop,Jazz,0.230701938272,0.644390165806,0.80622625351,0.0714168697596,0.0122901163995,0.99491661787,0.705410957336,0.750027537346,0.377153366804,2000,5,-2.479315964836453,1.4968859712585387,0.5806701697318847,0.022476230399231863,-0.9854982662185842,0,1
Summer Wine,Nancy Sinatra & Lee Hazelwood,1c7fe4b5-a5e3-4840-a9bf-23a5d9957212,1967,4.281469217933333,Electronic,Rhythmic,Jazz,0.5,0.592508673668,0.124183110893,0.507656097412,0.66630846262,0.353597998619,0.82380259037,0.754964411259,0.119631648064,1960,11,1.465436320544297,2.507905749462651,-1.741022814072864,-0.3446081868211234,-0.43696069405814036,1,1
